source,target
egferro,ascuoladioc
larobbi,silvia_rensi
larobbi,ivanapais
Gaelle_inBo,ProgettoRENA
Tommaso_Aiello,larobbi
Tommaso_Aiello,FusacchiA
Tommaso_Aiello,miur
michelemas,GabroXII
michelemas,michelemas
paesaggiabruzzo,lidiamarongiu
BChiavarino,lorenzobenussi
egferro,FLuccisano
daniele_ferrari,ivanapais
daniele_ferrari,ChiaraPeggy
daniele_ferrari,egeaonline
larobbi,stefanomicelli
larobbi,ProgettoRENA
larobbi,FLuccisano
larobbi,ProgettoRENA
MrAmpu,ProgettoRENA
BAMstracult,BolloAlessandro
swcatania,aperdichizzi
swcatania,ProgettoRENA
bia_hvid,InvasioniDigita
mrcfabbri,Ale_Nigro
mrcfabbri,napo
mrcfabbri,ProgettoRENA
larobbi,ProgettoRENA
davideagazzi,ProgettoRENA
davideagazzi,FLuccisano
ProgettoRENA,meedabyte
Erica_sir,MrAmpu
Erica_sir,Erica_sir
Erica_sir,enzolefevre
Erica_sir,clarainbeta
Erica_sir,ProgettoRENA
flavia_marzano,paolocampagnano
flavia_marzano,ZazzaNM
AleBezzi,damienlanfrey
noemisatta,clodcop
indugiare,YouCanGroup
indugiare,Chrisiao
indugiare,ProgettoRENA
indugiare,BolognaTwit
stef_proietti,Labsus1
stef_proietti,chrisiaio
stef_proietti,ProgettoRENA
MoreschiBarbara,larobbi
MoreschiBarbara,ProgettoRENA
napo,dgiluz
Robertap526,ProgettoRENA
Robertap526,damienlanfrey
ZazzaNM,ProgettoRENA
ZazzaNM,ZazzaNM
ZazzaNM,RobCacciatore
ZazzaNM,ZazzaNM
luca_biancucci,FLuccisano
luca_biancucci,ProgettoRENA
damienlanfrey,ProgettoRENA
damienlanfrey,FLuccisano
damienlanfrey,damienlanfrey
luca_biancucci,ProgettoRENA
00doppiozero,che_fare
YouCanGroup,Chrisiao
YouCanGroup,ProgettoRENA
YouCanGroup,BolognaTwit
erstartup,Ale_Nigro
erstartup,chrisiaio
erstartup,ProgettoRENA
FLuccisano,chrisiaio
larobbi,ProgettoRENA
larobbi,FLuccisano
StartUpUnion,killermedia
StartUpUnion,FLuccisano
StartUpUnion,ProgettoRENA
AleBezzi,bia_hvid
AleBezzi,InvasioniDigita
LiveUru,BolloAlessandro
larobbi,lorenzobenussi
larobbi,napo
ArielsM87,FLuccisano
VitaDario,aperdichizzi
VitaDario,ProgettoRENA
f_galtieri,ChiaraPeggy
CrestaMiriam,Ale_Nigro
CrestaMiriam,damienlanfrey
CrestaMiriam,ProgettoRENA
violamargiotta,FLuccisano
LauraBaiesi,ProgettoRENA
LauraBaiesi,FLuccisano
Acquarius75,carlettab
Acquarius75,ProgettoRENA
Acquarius75,sostenibile_com
Acquarius75,Acquarius75
vieriemiliani,ProgettoRENA
massimosanti,metiuuitem
mariella_stella,FraMazzocchi
AleBezzi,briguzia
ArtOfDecisions,muuffa
ArtOfDecisions,ivanapais
labossina,sociolab_tweet
labossina,meedabyte
labossina,OuiShare
larobbi,gpcolletti
larobbi,ProgettoRENA
alevaccari,lorenzobenussi
Toro_Seduto_,ChiaraPeggy
larobbi,vignolimatteo
larobbi,ProgettoRENA
EmilBanca,ZazzaNM
saroversi,amagelli
saroversi,YouCanGroup
socialPA_RM,Socialseed_
luca_biancucci,ProgettoRENA
EmilBanca,dgiluz
enzolefevre,PierG
luca_biancucci,wwworkersCamp
franleu,bobpersio
franleu,Guarene2020
Andreacritico,ProgettoRENA
Andreacritico,FLuccisano
larobbi,ProgettoRENA
Socialseed_,BolloAlessandro
Ffoodinstitute,YouCanGroup
trendinaliaIT,workingcapital
egferro,FLuccisano
mariella_stella,clodcop
mariella_stella,ProgettoRENA
ross_denunzio,giusate
ross_denunzio,batty82
ross_denunzio,dimarconicola
napo,lidiamarongiu
napo,napo
MrAmpu,DigitaliansEU
siboc,invisigot
siboc,chrisiaio
siboc,marcobani
sabinacuccibar,Lebowskiana
sabinacuccibar,dclfbk
sabinacuccibar,sabinacuccibar
sabinacuccibar,napo
sabinacuccibar,okfnitaly
ascuoladioc,Monithon
ProgettoRENA,dskutz
clarainbeta,sergiogalasso
pm10,TorinoAnni10
pm10,dgiluz
socialPA_RM,startsaturdays
YouCanGroup,matteolepore
YouCanGroup,ProgettoRENA
Emiliana_Me,ProgettoRENA
Emiliana_Me,_CleaNap
ctroccoli,ProgettoRENA
ctroccoli,FLuccisano
ctroccoli,we4italy
PierG,ZazzaNM
ProgettoRENA,FLuccisano
silviarnl,ProgettoRENA
silviarnl,FLuccisano
luca_biancucci,we4italy
ProgettoRENA,FLuccisano
ProgettoRENA,dgiluz
alevaccari,paolocampagnano
socialPA_RM,PuntoDock
Max1957,lidiamarongiu
massimosanti,ProgettoRENA
AleBezzi,ProgettoRENA
emmecip,f_galtieri
f_galtieri,ghirardinicola
f_galtieri,FusacchiA
mamacaluda,meedabyte
TorinoAnni10,bia_hvid
TorinoAnni10,davideagazzi
f_galtieri,marcellourgo
Emiliana_Me,chrisiaio
Emiliana_Me,Labsus1
LiveUru,stefanomicelli
LiveUru,Guarene2020
metiuuitem,FusacchiA
Piersoft,Erica_sir
Piersoft,chrisiaio
alevaccari,isaangiuli
alevaccari,dgiluz
alevaccari,ProgettoRENA
EmilBanca,ProgettoRENA
violamargiotta,ValComm
violamargiotta,TorinoAnni10
violamargiotta,BolloAlessandro
StartUpWeCan,aperdichizzi
StartUpWeCan,ProgettoRENA
LuciaTubaro,PuntoDock
AlessandraFeol1,Sardexnet
AlessandraFeol1,Labsus1
ValeriaAdani,ProgettoRENA
ValeriaAdani,FLuccisano
davidmonten,aperdichizzi
davidmonten,stefanomicelli
we4italy,ivanapais
massimosanti,napo
larobbi,FusacchiA
larobbi,ProgettoRENA
beavillari,chrisiaio
beavillari,ProgettoRENA
ValeriaAdani,mrcfabbri
ValeriaAdani,FLuccisano
ValeriaAdani,matteorenzi
GiancaBergamo,larobbi
GiancaBergamo,FLuccisano
GiancaBergamo,ProgettoRENA
TorinoAnni10,ivanapais
ArtOfDecisions,lorenzobenussi
ArtOfDecisions,napo
ArtOfDecisions,dskutz
GabroXII,GabroXII
violamargiotta,ChiaraPeggy
violamargiotta,FusacchiA
ProgettoRENA,tarmelop
ProgettoRENA,ProgettoRENA
PierG,FusacchiA
f_galtieri,robertore62
f_galtieri,FLuccisano
f_galtieri,damienlanfrey
f_galtieri,ProgettoRENA
salvomizzi,aperdichizzi
salvomizzi,ProgettoRENA
FSgaragli,BAMstracult
Ale_Nigro,napo
Collaboriamo,Giovannini
alexproietti,TorinoAnni10
alexproietti,stefanomicelli
EncodeThis,mauribusacca
EncodeThis,ProgettoRENA
frarusso,ProgettoRENA
frarusso,davideagazzi
frarusso,FLuccisano
frarusso,addibbi
frarusso,damienlanfrey
beavillari,ProgettoRENA
RitaBartolomei,FLuccisano
luca_biancucci,ProgettoRENA
luca_biancucci,chrisiaio
RobCacciatore,f_galtieri
RobCacciatore,ivanapais
RobCacciatore,ProgettoRENA
maurocolombo_,FaberLabVarese
f_galtieri,lorenzobenussi
funkylotito,mariella_stella
funkylotito,ProgettoRENA
f_galtieri,bobpersio
f_galtieri,FLuccisano
_Aloisi,FusacchiA
AleBezzi,damienlanfrey
RanghioFrance,indugiare
RanghioFrance,OOPgiovani
RanghioFrance,michiamofede
RanghioFrance,RanghioFrance
enzolefevre,dimarconicola
enzolefevre,ProgettoRENA
coderdojobo,coolestprojects
coderdojobo,CoderDojo
coderdojobo,coderdojobo
f_galtieri,massimosanti
calembourdesign,aperdichizzi
f_galtieri,FLuccisano
startsaturdays,damienlanfrey
LiveUru,BolloAlessandro
f_galtieri,RosaBorgognoni
mamacaluda,meedabyte
alevaccari,CentroAntartide
mrcfabbri,Ale_Nigro
mrcfabbri,napo
REStartSocial,MicheledAlena
IlariaPais,ProgettoRENA
hubspa,ProgettoRENA
hubspa,damienlanfrey
enzolefevre,FBrudaglio
enzolefevre,dgiluz
enzolefevre,ProgettoRENA
alessiobau,ZazzaNM
clarainbeta,PuntoDock
larobbi,Ffoodinstitute
larobbi,stefanomicelli
larobbi,ProgettoRENA
hubspa,ProgettoRENA
hubspa,damienlanfrey
larobbi,clodcop
larobbi,ProgettoRENA
enzolefevre,ProgettoRENA
Ffoodinstitute,YouCanGroup
Ffoodinstitute,unipolideas
Ffoodinstitute,ProgettoRENA
michiamofede,AlessandroBollo
michiamofede,CultPopSocCoop
vignolimatteo,ProgettoRENA
digitalpaths,vignolimatteo
digitalpaths,ProgettoRENA
Sardexnet,aperdichizzi
Sardexnet,dgiluz
Sardexnet,Sardexnet
gabrimorelli,ADelliNoci
gabrimorelli,Piersoft
gabrimorelli,gabrimorelli
gabrimorelli,violamargiotta
gabrimorelli,CoderDojoLe
f_galtieri,violamargiotta
f_galtieri,chrisiaio
RobCacciatore,ProgettoRENA
RobCacciatore,BolloAlessandro
francesca_loup,AttivaFirenze
ProgettoRENA,damienlanfrey
napo,mamacaluda
ProgettoRENA,enzolefevre
ProgettoRENA,ProgettoRENA
EmilBanca,we4italy
f_galtieri,AleBezzi
egferro,ProgettoRENA
egferro,ChiaraPeggy
napo,AleBezzi
Ale_Nigro,TorinoAnni10
panebarcos,we4italy
RosaBorgognoni,RitaBartolomei
GiancaBergamo,Ffoodinstitute
GiancaBergamo,matteolepore
GiancaBergamo,YouCanGroup
GiancaBergamo,ProgettoRENA
socialPA_RM,AleBezzi
luca_biancucci,FLuccisano
luca_biancucci,damienlanfrey
catencina,Labsus1
clarainbeta,lorenzobenussi
clarainbeta,napo
clarainbeta,dskutz
anpugliese,stefanomicelli
bobpersio,Airbnb
bobpersio,HyattConcierge
bobpersio,meedabyte
xdxd_vs_xdxd,Lebowskiana
laramastrogiova,lidiamarongiu
laramastrogiova,damienlanfrey
Robertap526,TorinoAnni10
Robertap526,FusacchiA
Erica_sir,FusacchiA
gpcolletti,ivanapais
TorinoAnni10,Ffoodinstitute
TorinoAnni10,alcenero
totididio,ZazzaNM
totididio,sigfreedo
totididio,wepushsocial
francocontu,Liberos2
LindaIerardi,coderdojobo
bia_hvid,guglielmoa
bia_hvid,FLuccisano
larobbi,dskutz
larobbi,ProgettoRENA
socialPA_RM,metiuuitem
socialPA_RM,napo
lefunkymamas,Liberos2
michiamofede,AlessandroBollo
michiamofede,CultPopSocCoop
RobCacciatore,AleBezzi
RobCacciatore,ivanapais
fedecolonna,ivanapais
wendy_tiger,ProgettoRENA
wendy_tiger,dgiluz
wendy_tiger,be_p
ProgettoRENA,egferro
ProgettoRENA,La_Nicos
HansCaron,TorinoAnni10
GiancaBergamo,ProgettoRENA
GiancaBergamo,FLuccisano
34fuso,Robertap526
34fuso,BolloAlessandro
34fuso,ProgettoRENA
34fuso,massimobray
34fuso,PAsproni
Tukulti_Ninurta,fedepank
Tukulti_Ninurta,ProgettoRENA
ProgettoRENA,siboc
ProgettoRENA,ProgettoRENA
guglielmoa,aperdichizzi
erstartup,ProgettoRENA
erstartup,FusacchiA
michiamofede,AlessandroBollo
michiamofede,CultPopSocCoop
Max1957,ProgettoRENA
Max1957,FLuccisano
luciagiuliano,imaginaryaurora
luciagiuliano,whoami_edu
luciagiuliano,luciagiuliano
TorinoAnni10,ProgettoRENA
TorinoAnni10,dgiluz
indugiare,michiamofede
indugiare,AlessandroBollo
indugiare,CultPopSocCoop
montemorrison,ProgettoRENA
montemorrison,stefanomicelli
ArielsM87,gpcolletti
ArielsM87,ivanapais
MaxDelFerraro,Emiliana_Me
MaxDelFerraro,ivanapais
MaxDelFerraro,_CleaNap
MaxDelFerraro,BikeSharingNa
MrAmpu,ValeriaAdani
MrAmpu,ProgettoRENA
MrAmpu,FusacchiA
spettandoGodot,ivanapais
spettandoGodot,Aster_ER
ila_orfino,socialmakingeco
ila_orfino,chrisiaio
biljaic,aperdichizzi
ProgettoRENA,clodcop
ProgettoRENA,f_galtieri
ProgettoRENA,Ale_Nigro
ProgettoRENA,chrisiaio
ProgettoRENA,ProgettoRENA
Ffoodinstitute,fedecolonna
mamacaluda,AttivaFirenze
mamacaluda,ZazzaNM
f_galtieri,ross__gau
f_galtieri,ProgettoRENA
f_galtieri,SviluppoBas
socialPA_RM,larobbi
adagio84,sociolab_tweet
adagio84,ChiaraPeggy
Lebowskiana,dclfbk
Lebowskiana,sabinacuccibar
Lebowskiana,napo
Lebowskiana,okfnitaly
czgavazzi,amandaferrario
czgavazzi,MaViAmantea
metiuuitem,chrisiaio
Ale_Nigro,FusacchiA
Ale_Nigro,ProgettoRENA
FBrudaglio,ProgettoRENA
EmilBanca,FLuccisano
fedecolonna,ChiaraPeggy
AleBezzi,meedabyte
demichelisf,stefanomicelli
demichelisf,ProgettoRENA
sociolab_tweet,meedabyte
sociolab_tweet,ChiaraPeggy
sociolab_tweet,ivanapais
Innovandiamo,ivanapais
bia_hvid,metiuuitem
IlariaLani,clodcop
isaangiuli,FLuccisano
isaangiuli,ProgettoRENA
isaangiuli,FraMazzocchi
isaangiuli,Emuratori
clarainbeta,meedabyte
bobpersio,lucliva
bobpersio,meedabyte
stef_proietti,ProgettoRENA
PierG,andreabez
socialmakingeco,ProgettoRENA
socialmakingeco,ChiaraPeggy
socialmakingeco,dgiluz
RobCacciatore,AttivaFirenze
RobCacciatore,chrisiaio
VitaDario,ChiaraPeggy
VitaDario,ProgettoRENA
catencina,ChiaraPeggy
AlessandraFeol1,FLuccisano
AlessandraFeol1,ascuoladioc
Acquarius75,BolloAlessandro
pelo80,rosellavolp
pelo80,AlessandraTolen
RosaBorgognoni,istat_it
okfnitaly,larobbi
okfnitaly,dskutz
okfnitaly,ProgettoRENA
LiveUru,FLuccisano
indugiare,FLuccisano
indugiare,CultPopSocCoop
indugiare,OOPgiovani
BarbaraGaggino,ProgettoRENA
AICCONnonprofit,paoloventuri100
AICCONnonprofit,ProgettoRENA
biljaic,ChiaraPeggy
Innovandiamo,De_DiDio
RanghioFrance,chrisiaio
RanghioFrance,Labsus1
RanghioFrance,PuntoDock
Robertap526,ProgettoRENA
muuffa,RobCacciatore
AlessandraFeol1,FLuccisano
AlessandraFeol1,ProgettoRENA
LiveUru,lorenzobenussi
LiveUru,napo
larobbi,FusacchiA
larobbi,ProgettoRENA
violamargiotta,FusacchiA
mamacaluda,ZazzaNM
mamacaluda,Ravenna2019
michiamofede,CultPopSocCoop
ceciliamanzo,larobbi
ceciliamanzo,ProgettoRENA
larobbi,RanghioFrance
larobbi,ProgettoRENA
mamacaluda,BolloAlessandro
mamacaluda,Ravenna2019
f_galtieri,LiveUru
f_galtieri,siboc
f_galtieri,luigireggi
f_galtieri,BolloAlessandro
schoolraising,bobpersio
schoolraising,ChiaraPeggy
frarusso,gpcolletti
frarusso,ProgettoRENA
egferro,we4italy
indugiare,ProgettoRENA
indugiare,MicheledAlena
perugini,paolocampagnano
perugini,ZazzaNM
alevaccari,CasaNetural
alevaccari,ProgettoRENA
rosybattaglia,ProgettoRENA
fmp_it,Innovandiamo
fmp_it,fmp_it
Gaelle_inBo,fmp_it
Gaelle_inBo,ZazzaNM
f_galtieri,fmp_it
fedepank,clodcop
fedepank,ProgettoRENA
frarusso,ProgettoRENA
frarusso,FLuccisano
FLuccisano,massimosanti
FLuccisano,stefanomicelli
FLuccisano,FLuccisano
ProgettoRENA,funkylotito
ProgettoRENA,ProgettoRENA
ProgettoRENA,dgiluz
funkylotito,ProgettoRENA
funkylotito,matteolepore
bia_hvid,damienlanfrey
metiuuitem,dskutz
ProgettoRENA,ChiaraPeggy
killermedia,ProgettoRENA
DigitaliansEU,ProgettoRENA
DigitaliansEU,clodcop
PierG,TorselloM
PierG,FLuccisano
PierG,GSRomeHub
bobpersio,ValeriaAdani
bobpersio,ProgettoRENA
bobpersio,FLuccisano
guglielmoa,damienlanfrey
EmilBanca,FusacchiA
ProgettoRENA,davideagazzi
ValComm,saroversi
ValComm,Sardexnet
RobCacciatore,ZazzaNM
bia_hvid,dgiluz
simbagalli,Innovandiamo
f_galtieri,Andreacritico
f_galtieri,ProgettoRENA
panebarcos,mamacaluda
cieffe27,ChiaraPeggy
Ffoodinstitute,damienlanfrey
Ffoodinstitute,ProgettoRENA
Tukulti_Ninurta,dgiluz
Smartcityexhib,sergiogalasso
lucciola4,f_galtieri
Gaelle_inBo,FLuccisano
claudialanzoni,AleBezzi
EmilBanca,FLuccisano
f_galtieri,we4italy
indugiare,FusacchiA
MaxDelFerraro,AleBezzi
Andreacritico,FBrudaglio
Andreacritico,ProgettoRENA
pigillone,PuntoDock
pigillone,RanghioFrance
dskutz,TorinoAnni10
dskutz,dskutz
dskutz,urukwavu
Marco_Ventu,we4italy
TorinoAnni10,dgiluz
mamacaluda,FLuccisano
ColdirettiG,ProgettoRENA
ColdirettiG,FLuccisano
f_galtieri,EmilBanca
f_galtieri,FusacchiA
we4italy,enricogiova
nico_stac,larobbi
nico_stac,napo
nico_stac,ProgettoRENA
LorenziTania,MicheledAlena
egferro,FLuccisano
e_martinotti,ProgettoRENA
spettandoGodot,chrisiaio
FBrudaglio,ProgettoRENA
FBrudaglio,damienlanfrey
ProgettoRENA,FraMazzocchi
LiveUru,f_galtieri
LiveUru,ProgettoRENA
LiveUru,domenicoros
LiveUru,ADelliNoci
napo,ProgettoRENA
napo,damienlanfrey
TorinoAnni10,stefanomicelli
michiamofede,AlessandroBollo
michiamofede,CultPopSocCoop
EmilBanca,chrisiaio
calabriativi,larobbi
calabriativi,FusacchiA
calabriativi,ProgettoRENA
YouCanGroup,stefanomicelli
bertramniessen,TorinoAnni10
bertramniessen,davideagazzi
Lebowskiana,Ale_Nigro
Lebowskiana,napo
Lebowskiana,dskutz
Lebowskiana,ProgettoRENA
caprioli_c,larobbi
caprioli_c,FLuccisano
bia_hvid,ChiaraPeggy
we4italy,stefanomicelli
PuntoDock,RanghioFrance
PuntoDock,stefanomicelli
andreadanielli,Societing_SC
andreadanielli,Rafr
andreadanielli,AmareRecoba
andreadanielli,andreadanielli
larobbi,davideagazzi
carlettab,WIP4EU
alevaccari,vignolimatteo
alevaccari,ProgettoRENA
MoreschiBarbara,chiarabert
MoreschiBarbara,gen_legacoop
EmilBanca,dgiluz
mariella_stella,violamargiotta
mrcfabbri,DiegoGrisanti
ProgettoRENA,FusacchiA
ProgettoRENA,napo
metiuuitem,dskutz
violamargiotta,ProgettoRENA
violamargiotta,FusacchiA
GianlucaMingozz,Max1957
GianlucaMingozz,BolloAlessandro
alevaccari,AleBezzi
cesenalab,2020CityPlus
cesenalab,ProgettoRENA
violamargiotta,aperdichizzi
violamargiotta,stefanomicelli
bobpersio,FusacchiA
sociolab_tweet,ZazzaNM
sociolab_tweet,damienlanfrey
mamacaluda,ivanapais
ivanapais,Ale_Nigro
ivanapais,ChiaraPeggy
ivanapais,dgiluz
ivanapais,ProgettoRENA
violamargiotta,TorinoAnni10
violamargiotta,ivanapais
PuntoDock,RanghioFrance
PuntoDock,sociolab_tweet
PuntoDock,PuntoDock
LiveUru,siboc
LiveUru,luigireggi
LiveUru,BolloAlessandro
ghirardinicola,FusacchiA
enzolefevre,egferro
enzolefevre,La_Nicos
ZazzaNM,damienlanfrey
ZazzaNM,FLuccisano
muuffa,FLuccisano
alevaccari,andrecatta
alevaccari,chrisiaio
lorenzobenussi,napo
ValeriaAdani,ProgettoRENA
ValeriaAdani,FLuccisano
plpetrillo,ProgettoRENA
plpetrillo,FLuccisano
f_galtieri,Andreacritico
f_galtieri,ProgettoRENA
napo,massimosanti
clodcop,ProgettoRENA
clodcop,FLuccisano
clodcop,damienlanfrey
f_galtieri,aperdichizzi
f_galtieri,FusacchiA
SilviaSalmeri,amagelli
SilviaSalmeri,YouCanGroup
alevaccari,Innovandiamo
larobbi,Robertap526
larobbi,ProgettoRENA
larobbi,FLuccisano
ProgettoRENA,AleBezzi
janattle,Liberos2
napo,we4italy
giusate,batty82
giusate,dimarconicola
sociolab_tweet,chrisiaio
AleBezzi,Socialseed_
AttivaFirenze,Twiperbole
AttivaFirenze,CittadinidiTwtt
EmilBanca,damienlanfrey
PuntoDock,ProgettoRENA
PuntoDock,stefanomicelli
f_galtieri,2020CityPlus
f_galtieri,ProgettoRENA
montemorrison,larobbi
montemorrison,stefanomicelli
montemorrison,ProgettoRENA
RobCacciatore,funkylotito
RobCacciatore,meedabyte
TorinoAnni10,damienlanfrey
alessiobau,damienlanfrey
violamargiotta,ChiaraPeggy
violamargiotta,FLuccisano
ArtOfDecisions,tarmelop
ArtOfDecisions,ProgettoRENA
ChiaraPeggy,FusacchiA
siboc,f_galtieri
siboc,FLuccisano
siboc,ProgettoRENA
calabriativi,VZappino
calabriativi,sergiostumpo
calabriativi,domenicoros
calabriativi,VitaDario
calabriativi,calabriativi
ValeriaAdani,FLuccisano
ValeriaAdani,ProgettoRENA
f_galtieri,ChiaraPeggy
imaginaryaurora,dgiluz
paoloventuri100,ProgettoRENA
metiuuitem,napo
ZazzaNM,sociolab_tweet
ZazzaNM,ZazzaNM
Acquarius75,ivanapais
ctroccoli,FLuccisano
34fuso,AleBezzi
34fuso,BolloAlessandro
larobbi,ProgettoRENA
larobbi,dskutz
startsaturdays,cieffe27
startsaturdays,ChiaraPeggy
cpt_giraffe,lucliva
cpt_giraffe,meedabyte
ProgettoRENA,larobbi
ProgettoRENA,stefanomicelli
ProgettoRENA,ProgettoRENA
ProgettoRENA,matteolepore
LiveUru,FusacchiA
LiveUru,siboc
PuntoDock,Erica_sir
PuntoDock,FusacchiA
LiveUru,FusacchiA
socialPA_RM,violamargiotta
Mario_Intini,Innovandiamo
Mario_Intini,ProgettoRENA
alessiobau,ProgettoRENA
alessiobau,FraMazzocchi
RanghioFrance,AleBezzi
RanghioFrance,napo
ProgettoRENA,FLuccisano
ProgettoRENA,davideagazzi
ProgettoRENA,clodcop
ProgettoRENA,letiziapian
ross_denunzio,paoloventuri100
ross_denunzio,ProgettoRENA
LiatRogel,foodinthestreet
LiatRogel,HousingLab
f_galtieri,Robertap526
f_galtieri,ProgettoRENA
indugiare,RanghioFrance
REStartSocial,saroversi
REStartSocial,Sardexnet
Ale_Nigro,ivanapais
Ale_Nigro,ProgettoRENA
f_galtieri,aperdichizzi
f_galtieri,chrisiaio
f_galtieri,marcogy
IlariaPais,HUBFirenze
IlariaPais,MarcoTognetti1
EmilBanca,stefanomicelli
muuffa,Erica_sir
muuffa,FLuccisano
bobpersio,PierG
ceciliamanzo,AleBezzi
ceciliamanzo,CittadinidiTwtt
f_galtieri,MattiaSullini
f_galtieri,damienlanfrey
ChiarleIgor,workingcapital
ChiarleIgor,FLuccisano
Tommaso_Aiello,siboc
bia_hvid,chrisiaio
BAMstracult,dgiluz
PuntoDock,BAMstracult
alexfoudon,ProgettoRENA
alexfoudon,dgiluz
FLuccisano,_Aloisi
FBrudaglio,larobbi
FBrudaglio,FLuccisano
FBrudaglio,ProgettoRENA
napo,DigitaliansEU
lorenzobenussi,FusacchiA
mamacaluda,FLuccisano
mamacaluda,Emuratori
mamacaluda,isaangiuli
mamacaluda,FraMazzocchi
mamacaluda,MicheledAlena
mamacaluda,addibbi
mamacaluda,stefymilo
guglielmoa,muuffa
guglielmoa,damienlanfrey
Emuratori,FLuccisano
Emuratori,mamacaluda
Emuratori,isaangiuli
Emuratori,FraMazzocchi
Emuratori,addibbi
socialPA_RM,fabriziacalda
socialPA_RM,FusacchiA
LiveUru,ProgettoRENA
LiveUru,BolloAlessandro
VZappino,ProgettoRENA
VZappino,napo
indugiare,OOPgiovani
indugiare,paolocampagnano
indugiare,indugiare
indugiare,RanghioFrance
indugiare,1Mattia1
indugiare,matteobettoli
massimosanti,ProgettoRENA
massimosanti,FLuccisano
startsaturdays,ZazzaNM
fedecolonna,damienlanfrey
YouCanGroup,FusacchiA
YouCanGroup,ProgettoRENA
f_galtieri,larobbi
f_galtieri,ProgettoRENA
franleu,ArielsM87
franleu,Guarene2020
UpUniversity,Emiliana_Me
UpUniversity,ProgettoRENA
34fuso,silvia_rensi
34fuso,BolloAlessandro
34fuso,FitzcarraldoFon
LoGiudiceEnrico,ProgettoRENA
De_DiDio,damienlanfrey
De_DiDio,FLuccisano
_CleaNap,Emiliana_Me
_CleaNap,ProgettoRENA
_CleaNap,_CleaNap
andrgig,ZEPHIROTORNA
andrgig,FLuccisano
frarusso,damienlanfrey
frarusso,FLuccisano
2020CityPlus,ProgettoRENA
ProgettoRENA,BolloAlessandro
DatiTrentinoit,napo
pcapellino,franleu
pcapellino,FLuccisano
napo,FLuccisano
f_galtieri,Innovandiamo
gicatania,aperdichizzi
gicatania,ProgettoRENA
Urban_Res_Dance,chrisiaio
MrAmpu,Erica_sir
MrAmpu,FusacchiA
larobbi,FraMazzocchi
larobbi,ProgettoRENA
gpcolletti,ivanapais
fedecolonna,TorinoAnni10
fedecolonna,dgiluz
mspss,LiatRogel
nikko801,FusacchiA
nikko801,ProgettoRENA
nikko801,siboc
cesenalab,we4italy
Societing_SC,Labsus1
FLuccisano,maurocolombo_
f_galtieri,ProgettoRENA
bobpersio,FraMazzocchi
Ritacost_,siboc
fabriziacalda,TorinoAnni10
fabriziacalda,FusacchiA
AgostinoRiitano,ivanapais
Toro_Seduto_,FBrudaglio
Toro_Seduto_,matteolepore
Toro_Seduto_,ProgettoRENA
frarusso,lorenzobenussi
cosesemplici,_Aloisi
cosesemplici,FusacchiA
enzolefevre,Erica_sir
enzolefevre,enzolefevre
Piersoft,FBrudaglio
violamargiotta,marcogy
ProgettoRENA,Ffoodinstitute
siboc,napo
JonnyMarsella,ProgettoRENA
JonnyMarsella,FLuccisano
luca_biancucci,WIP4EU
massimosanti,stefanomicelli
massimosanti,FLuccisano
EDUPOCKETorg,ProgettoRENA
EDUPOCKETorg,dgiluz
saroversi,YouCanGroup
saroversi,ZazzaNM
saroversi,ProgettoRENA
ZazzaNM,mamacaluda
ZazzaNM,ZazzaNM
ZazzaNM,Ravenna2019
socialPA_RM,damienlanfrey
BAMstracult,BolloAlessandro
f_galtieri,CentroAntartide
f_galtieri,CittaBeniComuni
f_galtieri,chrisiaio
okfnitaly,mrcfabbri
okfnitaly,Ale_Nigro
okfnitaly,napo
enzolefevre,ProgettoRENA
enzolefevre,damienlanfrey
montemorrison,Ffoodinstitute
montemorrison,stefanomicelli
montemorrison,ProgettoRENA
Innovandiamo,ChiaraPeggy
f_galtieri,_Aloisi
FLuccisano,damienlanfrey
napo,metiuuitem
napo,napo
Cittadinireatti,ProgettoRENA
Ffoodinstitute,YouCanGroup
Ffoodinstitute,stefanomicelli
RobCacciatore,ProgettoRENA
RobCacciatore,damienlanfrey
Societing_SC,chrisiaio
Societing_SC,Labsus1
TorinoAnni10,startsaturdays
TorinoAnni10,meedabyte
PierG,vignolimatteo
PierG,ProgettoRENA
Ffoodinstitute,gpcolletti
Ffoodinstitute,ivanapais
napo,TorinoAnni10
E_tci,Ale_Nigro
E_tci,ProgettoRENA
LiveUru,invisigot
LiveUru,chrisiaio
LiveUru,marcobani
fedecolonna,stefanomicelli
fedecolonna,PezzeGalere
LiveUru,FLuccisano
LiveUru,Monithon
LiveUru,ire_rete
LiveUru,luigireggi
fabriziacalda,FusacchiA
f_galtieri,lajeje13
f_galtieri,f_galtieri
killermedia,matteorenzi
MicaelaZoni,YouCanGroup
MicaelaZoni,Chrisiao
MicaelaZoni,ProgettoRENA
MicaelaZoni,BolognaTwit
DigitaliansEU,aperdichizzi
DigitaliansEU,ProgettoRENA
FLuccisano,andrecatta
larobbi,clodcop
larobbi,ProgettoRENA
f_galtieri,ProgettoRENA
f_galtieri,dgiluz
startsaturdays,andrgig
startsaturdays,startsaturdays
okfnitaly,napo
okfnitaly,OKFN
erstartup,FraMazzocchi
PuntoDock,we4italy
imaginaryaurora,ivanapais
davideagazzi,tarmelop
davideagazzi,ProgettoRENA
ghirardinicola,larobbi
